Arrest Date,Time,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,Booking Date,Booking Time,Booking Location,Booking Location Code
2024 Dec 26 12:00:00 AM,1405,0153,30,F,B,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 26 12:00:00 AM,1549,METRO - JAIL DIVISION,4273
2024 Dec 27 12:00:00 AM,0650,0153,41,F,F,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 27 12:00:00 AM,0826,METRO - JAIL DIVISION,4273
2025 Jan 04 12:00:00 AM,1130,0153,42,F,W,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 04 12:00:00 AM,1328,METRO - JAIL DIVISION,4273
2025 Jan 04 12:00:00 AM,0815,0153,32,F,F,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 04 12:00:00 AM,1151,METRO - JAIL DIVISION,4273
2025 Jan 14 12:00:00 AM,0640,0153,23,F,H,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),,5TH HILL                     ST,PLATFORM                     ST,34.0467,-118.252,2025 Jan 14 12:00:00 AM,0821,METRO - JAIL DIVISION,4273
2025 Jan 19 12:00:00 AM,0750,0153,21,F,B,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 19 12:00:00 AM,1051,METRO - JAIL DIVISION,4273
2025 Jan 28 12:00:00 AM,0730,0153,33,F,B,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 28 12:00:00 AM,0852,METRO - JAIL DIVISION,4273
2022 Apr 23 12:00:00 AM,2220,0166,34,F,B,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),MISDEMEANOR COMPLAINT FILED,600    SAN JULIAN                   ST,,34.0429,-118.2462,,,,
2024 Oct 13 12:00:00 AM,1120,0166,39,F,B,06,Larceny,M,484(A)PC,GRAND THEFT (OVER $400),MISDEMEANOR COMPLAINT FILED,600 S  SAN PEDRO                    ST,,34.0421,-118.2469,,,,
2021 May 12 12:00:00 AM,1000,0135,36,F,H,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,FELONY COMPLAINT FILED,3RD                          ST,MAIN                         ST,34.0495,-118.2459,2021 May 12 12:00:00 AM,1241,METRO - JAIL DIVISION,4273
2021 Jan 15 12:00:00 AM,1220,0138,35,F,W,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,FELONY COMPLAINT FILED,3RD                          ST,SAN PEDRO,34.0473,-118.2425,2021 Jan 15 12:00:00 AM,1339,METRO - JAIL DIVISION,4273
2022 Jan 03 12:00:00 AM,1505,0153,42,F,B,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,CITY ATTORNEY REJECT,500 S  SPRING                       ST,,34.0467,-118.252,2022 Jan 03 12:00:00 AM,1647,METRO - JAIL DIVISION,4273
2022 Oct 25 12:00:00 AM,1445,0153,39,F,H,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,FELONY COMPLAINT FILED,600 S  HILL                         ST,,34.0473,-118.2531,2022 Oct 25 12:00:00 AM,1909,METRO - JAIL DIVISION,4273
2024 Jan 04 12:00:00 AM,1400,0153,35,F,B,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Jan 04 12:00:00 AM,1656,METRO - JAIL DIVISION,4273
2024 Dec 21 12:00:00 AM,0655,0153,33,F,H,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 21 12:00:00 AM,0952,METRO - JAIL DIVISION,4273
2024 Dec 22 12:00:00 AM,0925,0153,42,F,B,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 22 12:00:00 AM,1142,METRO - JAIL DIVISION,4273
2025 Jan 23 12:00:00 AM,0740,0153,31,F,W,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 23 12:00:00 AM,0934,METRO - JAIL DIVISION,4273
2020 Aug 26 12:00:00 AM,1830,0155,29,F,O,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,DISTRICT ATTORNEY REJECT,MAPLE,5TH,34.045,-118.2469,2020 Aug 26 12:00:00 AM,2057,METRO - JAIL DIVISION,4273
2022 Mar 09 12:00:00 AM,1520,0155,42,F,B,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,FELONY COMPLAINT FILED,200 E  6TH                          ST,,34.0448,-118.2474,2022 Mar 09 12:00:00 AM,2030,METRO - JAIL DIVISION,4273
2022 Oct 31 12:00:00 AM,0935,0155,38,F,H,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,849(B)(1) PC/TECHNICAL ARREST,200 E  6TH                          ST,,34.0448,-118.2474,2022 Oct 31 12:00:00 AM,1045,METRO - JAIL DIVISION,4273
2024 Nov 26 12:00:00 AM,1210,0164,31,F,W,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,FELONY COMPLAINT FILED,7TH                          ST,BROADWAY,34.0446,-118.2507,2024 Nov 26 12:00:00 AM,1610,METRO - JAIL DIVISION,4273
2025 Feb 22 12:00:00 AM,1855,0166,31,F,W,06,Larceny,F,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,FELONY COMPLAINT FILED,SAN JUAN,6TH,34.0421,-118.2469,2025 Feb 22 12:00:00 AM,2117,METRO - JAIL DIVISION,4273
2023 Nov 30 12:00:00 AM,1440,0153,41,F,H,06,Larceny,F,487(C)PC,GRAND THEFT PERSON,FELONY COMPLAINT FILED,600 S  HILL                         ST,,34.0473,-118.2531,2023 Nov 30 12:00:00 AM,2232,METRO - JAIL DIVISION,4273
2024 Jul 29 12:00:00 AM,0620,0153,30,F,H,06,Larceny,F,487(C)PC,GRAND THEFT PERSON,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Jul 29 12:00:00 AM,0755,METRO - JAIL DIVISION,4273
2024 Aug 13 12:00:00 AM,1050,0154,46,F,B,06,Larceny,M,487(C)PC,GRAND THEFT PERSON,MISDEMEANOR COMPLAINT FILED,100 W  5TH                          ST,,34.0467,-118.2485,,,,
2021 Oct 25 12:00:00 AM,1600,0156,49,F,B,06,Larceny,F,487(C)PC,GRAND THEFT PERSON,CITY ATTORNEY REJECT,500    SAN JULIAN                   ST,,34.0446,-118.245,2021 Oct 25 12:00:00 AM,1811,METRO - JAIL DIVISION,4273
2021 Aug 16 12:00:00 AM,0705,0146,43,F,B,06,Larceny,M,488PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,WINSTON                      ST,WALL                         ST,34.0457,-118.2457,2021 Aug 16 12:00:00 AM,1059,METRO - JAIL DIVISION,4273
2023 Oct 11 12:00:00 AM,1250,0156,26,F,H,06,Larceny,M,488PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,6TH,SAN PEDRO,34.0423,-118.2453,2023 Oct 11 12:00:00 AM,1544,METRO - JAIL DIVISION,4273
2023 Oct 11 12:00:00 AM,1250,0156,26,F,H,06,Larceny,M,488PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,6TH                          ST,SAN PEDRO                    ST,34.0423,-118.2453,2023 Oct 11 12:00:00 AM,1554,METRO - JAIL DIVISION,4273
2024 Jan 22 12:00:00 AM,1700,0158,37,F,B,06,Larceny,M,488PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,200 E  6TH                          ST,,34.0406,-118.2425,2024 Jan 22 12:00:00 AM,1903,METRO - JAIL DIVISION,4273
2020 Jan 04 12:00:00 AM,1350,0156,49,F,H,06,Larceny,M,490.2PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,500 S  SAN PEDRO                    ST,,34.0437,-118.2455,2020 Jan 04 12:00:00 AM,1533,METRO - JAIL DIVISION,4273
2020 Jan 14 12:00:00 AM,1820,0156,29,F,B,06,Larceny,M,490.2PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,500 S  SAN PEDRO                    ST,,34.0437,-118.2455,,,,
2020 May 29 12:00:00 AM,0930,0156,44,F,B,06,Larceny,M,490.2PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,500    SAN JULIAN                   ST,,34.0446,-118.245,2020 May 29 12:00:00 AM,1125,METRO - JAIL DIVISION,4273
2024 Dec 10 12:00:00 AM,1130,0153,33,F,B,06,Larceny,F,490.4(A)1PC,ORG RETAIL THEFT INT/SELL ORG RETAIL,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 10 12:00:00 AM,1250,METRO - JAIL DIVISION,4273
2024 Jul 23 12:00:00 AM,2115,0155,27,F,B,06,Larceny,F,490.4(A)1PC,ORG RETAIL THEFT INT/SELL ORG RETAIL,849(B)(1) PC/TECHNICAL ARREST,MAPLE,5TH                          ST,34.045,-118.2469,2024 Jul 23 12:00:00 AM,2352,METRO - JAIL DIVISION,4273
2020 Jul 04 12:00:00 AM,1815,0135,41,F,B,06,Larceny,M,490PC,PETTY THEFT,MISDEMEANOR COMPLAINT FILED,300 S  MAIN                         ST,,34.0481,-118.2472,2020 Jul 04 12:00:00 AM,2021,METRO - JAIL DIVISION,4273
2020 Sep 21 12:00:00 AM,1445,0156,28,F,B,06,Larceny,F,A487(C)PC,ATTEMPT GRAND THEFT PERSON,CITY ATTORNEY REJECT,500    WALL                         ST,,34.044,-118.2467,2020 Sep 21 12:00:00 AM,1808,METRO - JAIL DIVISION,4273
2022 Apr 16 12:00:00 AM,2250,0134,30,F,H,17,Liquor Laws,M,23300BP,SELL LIQUOR W/O LICENSE,MISDEMEANOR COMPLAINT FILED,300 S  HILL                         ST,,34.0516,-118.2491,,,,
2022 Nov 30 12:00:00 AM,1430,0143,49,F,B,17,Liquor Laws,M,23300BP,SELL LIQUOR W/O LICENSE,MISDEMEANOR COMPLAINT FILED,5TH                          ST,SPRING,34.0477,-118.2502,,,,
2024 Jul 21 12:00:00 AM,1805,0153,30,F,H,17,Liquor Laws,M,23300BP,SELL LIQUOR W/O LICENSE,MISDEMEANOR COMPLAINT FILED,6TH,HILL,34.0473,-118.2531,,,,
2024 Jul 21 12:00:00 AM,1812,0153,26,F,H,17,Liquor Laws,M,23300BP,SELL LIQUOR W/O LICENSE,MISDEMEANOR COMPLAINT FILED,6TH,HILL,34.0473,-118.2531,,,,
2024 Nov 19 12:00:00 AM,1440,0157,39,F,H,17,Liquor Laws,M,23300BP,SELL LIQUOR W/O LICENSE,MISDEMEANOR COMPLAINT FILED,5TH,SAN PEDRO,34.0435,-118.2427,,,,
2024 Dec 10 12:00:00 AM,0950,0153,40,F,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MISDEMEANOR COMPLAINT FILED,500 S  HILL                         ST,,34.0488,-118.2518,,,,
2020 Mar 03 12:00:00 AM,1420,0157,49,F,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MISDEMEANOR COMPLAINT FILED,SAN PEDRO,5TH,34.0423,-118.2452,,,,
2020 Mar 03 12:00:00 AM,1610,0157,65,F,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MISDEMEANOR COMPLAINT FILED,SAN PEDRO,6TH,34.0423,-118.2452,,,,
2024 Nov 26 12:00:00 AM,1840,0157,45,F,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MISDEMEANOR COMPLAINT FILED,500    CROCKER                      ST,,34.0435,-118.2427,,,,
2024 Jun 21 12:00:00 AM,0801,0158,47,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MISDEMEANOR COMPLAINT FILED,7TH,GLADYS,34.0385,-118.2437,,,,
2024 Oct 02 12:00:00 AM,0930,0165,51,F,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MISDEMEANOR COMPLAINT FILED,600    WALL                         ST,,34.0433,-118.2488,,,,
2021 Mar 20 12:00:00 AM,2020,0138,33,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,4TH,CROCKER,34.0449,-118.2415,,,,
2022 Aug 16 12:00:00 AM,1210,0138,53,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,6TH,SAN PEDRO,34.0468,-118.2415,,,,
2020 Aug 26 12:00:00 AM,1435,0147,47,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,5TH,SAN PEDRO,34.0444,-118.2443,,,,
2020 Sep 19 12:00:00 AM,1600,0154,54,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,5TH,SPRING,34.0474,-118.2496,,,,
2020 Oct 30 12:00:00 AM,1520,0155,38,F,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,5TH,WALL,34.0449,-118.2459,,,,
2020 Jan 08 12:00:00 AM,1450,0156,50,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,5TH,SAN JULIAN,34.0446,-118.245,,,,
2020 Sep 16 12:00:00 AM,1535,0157,56,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,6TH,CROCKER,34.0417,-118.2444,,,,
2020 Sep 16 12:00:00 AM,1615,0157,58,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,5TH,SAN PEDRO,34.0442,-118.2439,,,,
2020 Aug 28 12:00:00 AM,1720,0158,56,F,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,7TH,GLADYS,34.0387,-118.2439,,,,
2020 Aug 30 12:00:00 AM,2040,0164,48,F,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,7TH,FIGUEROA,34.0446,-118.2507,,,,
2020 Aug 30 12:00:00 AM,2240,0164,57,F,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,MISDEMEANOR COMPLAINT FILED,8TH,HILL,34.0446,-118.2507,,,,
2020 Sep 22 12:00:00 AM,1435,0134,66,F,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,4TH                          ST,HILL,34.0502,-118.2504,,,,
2020 Jan 11 12:00:00 AM,0805,0135,41,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,3RD                          ST,MAIN                         ST,34.0496,-118.2458,,,,
2020 Feb 28 12:00:00 AM,0215,0146,60,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,BOYD,WALL,34.0461,-118.2461,,,,
2020 Feb 08 12:00:00 AM,0905,0147,56,F,W,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,SAN PEDRO,WINSTON,34.045,-118.2435,,,,
2024 Mar 25 12:00:00 AM,1115,0148,35,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,5TH                          ST,GLADYS,34.0421,-118.2405,,,,
2024 Mar 27 12:00:00 AM,1540,0148,50,F,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,5TH                          ST,CROCKER,34.043,-118.242,,,,
2020 Sep 30 12:00:00 AM,1600,0153,59,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,5TH                          ST,BROADWAY,34.0481,-118.2507,,,,
2021 Apr 08 12:00:00 AM,2330,0153,37,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,5TH,SPRING,34.0474,-118.2496,,,,
2020 Feb 02 12:00:00 AM,1203,0154,36,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH                          ST,WALL,34.046,-118.2493,,,,
2020 Feb 06 12:00:00 AM,0240,0155,47,F,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH,SAN PEDRO,34.0448,-118.2474,,,,
2020 Oct 14 12:00:00 AM,1620,0155,30,F,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH                          ST,MAPLE,34.0439,-118.2479,,,,
2024 Jun 06 12:00:00 AM,1433,0155,39,F,B,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,200 E  6TH                          ST,,34.0448,-118.2474,,,,
2020 Jan 02 12:00:00 AM,1025,0156,77,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,9TH                          ST,SAN PEDRO,34.0437,-118.2455,,,,
2020 Oct 01 12:00:00 AM,1800,0156,35,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,5TH,SAN JULIAN,34.0446,-118.245,,,,
2020 Oct 02 12:00:00 AM,1535,0156,58,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH,SAN PEDRO,0,0,,,,
2020 Oct 20 12:00:00 AM,1430,0156,36,F,O,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH                          ST,MAPLE,34.0437,-118.2455,,,,
2021 Apr 30 12:00:00 AM,1510,0156,34,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,5TH                          ST,WALL                         ST,0,0,,,,
2020 Feb 02 12:00:00 AM,0130,0157,54,F,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH                          ST,CROCKER                      ST,34.0412,-118.2436,,,,
2020 Mar 13 12:00:00 AM,1520,0157,49,F,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH                          ST,SAN PEDRO,34.0423,-118.2452,,,,
2020 Feb 05 12:00:00 AM,0820,0158,55,F,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,7TH                          ST,GLADYS,34.0385,-118.2437,,,,
2020 Feb 08 12:00:00 AM,0935,0158,55,F,W,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,7TH,CERES,34.0377,-118.2425,,,,
2020 Feb 10 12:00:00 AM,1545,0158,57,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,7TH                          ST,CERES,34.0377,-118.2425,,,,
2020 Feb 20 12:00:00 AM,1157,0158,75,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,7TH                          ST,KOHLER,34.0377,-118.2425,,,,
2021 Jan 29 12:00:00 AM,0900,0158,58,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,7TH                          ST,GLADYS,34.0387,-118.2439,,,,
2022 Jan 12 12:00:00 AM,1530,0158,71,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH,CERES,34.0398,-118.2413,,,,
2020 Mar 05 12:00:00 AM,0245,0166,63,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISDEMEANOR COMPLAINT FILED,6TH,SAN PEDRO,34.0423,-118.2452,,,,
2020 Sep 08 12:00:00 AM,1450,0135,34,F,B,24,Miscellaneous Other Violations,M,10852VC,TAMPER W/VEHICLE,MISDEMEANOR COMPLAINT FILED,200 S  MAIN                         ST,,34.0506,-118.2449,2020 Sep 08 12:00:00 AM,1652,METRO - JAIL DIVISION,4273
2023 Mar 05 12:00:00 AM,0500,0135,33,F,B,24,Miscellaneous Other Violations,M,10852VC,TAMPER W/VEHICLE,MISDEMEANOR COMPLAINT FILED,200 S  SPRING                       ST,,34.0517,-118.2456,2023 Mar 05 12:00:00 AM,0820,METRO - JAIL DIVISION,4273
2021 Jan 08 12:00:00 AM,2145,0153,24,F,B,24,Miscellaneous Other Violations,M,10852VC,TAMPER W/VEHICLE,MISDEMEANOR COMPLAINT FILED,600 S  SPRING                       ST,,34.0467,-118.252,2021 Jan 09 12:00:00 AM,0009,METRO - JAIL DIVISION,4273
2020 Oct 22 12:00:00 AM,1200,0135,19,F,H,24,Miscellaneous Other Violations,M,12.21LAMC,ZONING ORD VIOLATION,MISDEMEANOR COMPLAINT FILED,3RD                          ST,WERDIN,34.0489,-118.2454,,,,
2025 Jan 06 12:00:00 AM,0930,0153,41,F,H,24,Miscellaneous Other Violations,O,1203.2(A)PC,REARREST/REVOKE PROBATION/ETC,,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 06 12:00:00 AM,1251,METRO - JAIL DIVISION,4273
2021 Jun 04 12:00:00 AM,1020,0157,27,F,H,24,Miscellaneous Other Violations,F,1331PC,DISOBEY SUBPOENA/REFUSE TO TESTIFY,FELONY COMPLAINT FILED,00600 S  SAN PEDRO                    ST,,34.041,-118.2465,2021 Jun 04 12:00:00 AM,1655,METRO - JAIL DIVISION,4273
2020 May 02 12:00:00 AM,1720,0155,56,F,B,24,Miscellaneous Other Violations,F,1551.1PC,FUGITIVE FROM JUSTICE WARRANTLESS ARR,849(B)(1) PC/TECHNICAL ARREST,500    WALL                         ST,,34.0448,-118.2474,2020 May 02 12:00:00 AM,1946,METRO - JAIL DIVISION,4273
2024 Oct 28 12:00:00 AM,1050,0155,27,F,B,24,Miscellaneous Other Violations,F,1551.1PC,FUGITIVE FROM JUSTICE WARRANTLESS ARR,849(B)(1) PC/TECHNICAL ARREST,200 E  6TH                          ST,,34.0448,-118.2474,2024 Oct 28 12:00:00 AM,1307,METRO - JAIL DIVISION,4273
2022 Dec 26 12:00:00 AM,1000,0157,34,F,B,24,Miscellaneous Other Violations,F,1551.1PC,FUGITIVE FROM JUSTICE WARRANTLESS ARR,FELONY COMPLAINT FILED,7TH                          ST,STANFORD,34.039,-118.2444,2022 Dec 26 12:00:00 AM,1413,METRO - JAIL DIVISION,4273
2024 Apr 26 12:00:00 AM,0900,0133,29,F,B,24,Miscellaneous Other Violations,M,166(A)(4)PC,CONTEMPT OF COURT - DISOBEY COURT ORDER,,200 S  BROADWAY,,34.0524,-118.2467,2024 Apr 26 12:00:00 AM,1045,METRO - JAIL DIVISION,4273
2023 Jun 25 12:00:00 AM,2225,0153,33,F,H,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,,500 S  HILL                         ST,,34.0488,-118.2518,2023 Jun 26 12:00:00 AM,0101,METRO - JAIL DIVISION,4273
2025 Jan 17 12:00:00 AM,1110,0153,26,F,B,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,,500 S  HILL                         ST,,34.0488,-118.2518,2025 Jan 17 12:00:00 AM,1323,METRO - JAIL DIVISION,4273
2020 Jul 24 12:00:00 AM,1225,0156,54,F,B,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,MISDEMEANOR COMPLAINT FILED,500    WALL,,34.044,-118.2467,2020 Jul 24 12:00:00 AM,1408,METRO - JAIL DIVISION,4273
2024 Apr 23 12:00:00 AM,2200,0156,26,F,H,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,MISDEMEANOR COMPLAINT FILED,400 E  6TH                          ST,,34.0437,-118.2455,2024 Apr 23 12:00:00 AM,2355,METRO - JAIL DIVISION,4273
2021 Nov 18 12:00:00 AM,1110,0157,27,F,B,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,MISDEMEANOR COMPLAINT FILED,500 S  SAN PEDRO                    ST,,34.0438,-118.2441,2021 Nov 18 12:00:00 AM,1356,METRO - JAIL DIVISION,4273
2022 Mar 02 12:00:00 AM,0115,0158,57,F,W,24,Miscellaneous Other Violations,I,23112(A)VC,LITTERBUG/DEPOSIT TRASH ON HIGHWAY,MISDEMEANOR COMPLAINT FILED,7TH,CERES,34.038,-118.243,,,,
2023 Sep 30 12:00:00 AM,0905,0138,52,F,W,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,FELONY COMPLAINT FILED,3RD                          ST,CROCKER                      AV,34.0463,-118.2402,2023 Sep 30 12:00:00 AM,1130,METRO - JAIL DIVISION,4273
2022 Mar 04 12:00:00 AM,1235,0146,30,F,B,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,FELONY COMPLAINT FILED,5TH                          ST,LOS ANGELES,34.0458,-118.2472,2022 Mar 04 12:00:00 AM,1409,METRO - JAIL DIVISION,4273
2023 Feb 05 12:00:00 AM,0750,0153,37,F,H,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,FELONY COMPLAINT FILED,200 E  6TH                          ST,,34.046,-118.251,2023 Feb 05 12:00:00 AM,1016,METRO - JAIL DIVISION,4273
2024 Dec 31 12:00:00 AM,0237,0153,47,F,W,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 31 12:00:00 AM,0538,VALLEY - JAIL DIV,4279
2024 Mar 18 12:00:00 AM,1120,0156,40,F,B,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,FELONY COMPLAINT FILED,5TH                          ST,SAN PEDRO                    ST,34.0442,-118.2439,2024 Mar 18 12:00:00 AM,1355,77TH ST,4212
